dataset_name,storage_membership,in_raw,raw_objects,raw_bytes,raw_size,in_cleaned,cleaned_objects,cleaned_bytes,cleaned_size,in_lamindb,lamin_artifacts,lamin_bytes,lamin_size,lamin_dataset_id,scientific_dataset_id,lamin_classification,lamin_collection_membership,lamin_artifact_uids,lamin_inventory_evidence,lamin_branch_scope,in_canonical_lamindb,lamin_catalog_status,x_present,obs_present,var_present,chunking_status,structurally_done,obs_done,var_done,completely_done,completion_status,scientific_review_evidence
temporal_pretraining/mouse_gastrulation_hca,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,423,0,unknown,temporal_pretraining/mouse_gastrulation_hca,temporal_pretraining/mouse_gastrulation_hca,added_dataset,,YshsiC0HidvhO8fv0000 | xbQtF4HzNlzHyUAa0000 | U5xtWQYiKK38lRe50000 | aIp1UGJqF6wF9lex0000 | S3jSV9zkJdB4oJQp0000 | Zrdq9jAQIDgeVVoo0000 | w1dEx2zTdLSZ97VV0000 | dMNfPzrd8k7ha0bg0000 | M2YCF4rrPrRzqBAp0000 | xpTTcYfsIMKZFRi60000 | 4oTouDFxTHe3HI7M0000 | c5WE14r4FbCt6EM00000 | YM7ngglFuGwwwxFC0000 | VThgyNIokGWlxagC0000 | Pa3F2EMOQsZZNPaP0000 | N28XhAXIEItQkG8b0000 | kz5Grt6svGJiw8MC0000 | pvtShZt23SKdWcQA0000 | PgK5BvbuW5X28Iz70000 | mrOcgBpfPgr2wZsl0000 | sMbTxJ7VWryW46mh0000 | dHUd9eeEkxLQHrUx0000 | HeBSHzpjo10QCWYu0000 | LYG1b0WDE5LjHUuH0000 | m1Z1I0ga7qcHYxkD0000 | 6wAaC3DD746oZTXx0000 | VCa9MLxThlJxqAvt0000 | U3aF9SFPMfDvpmYw0000 | W8U1v1hdYO2H9N6n0000 | tMWaIgJtrcp1Fs0z0000 | h4AK9DRmU95aP1qO0000 | juTGcK7AlNVnK4uE0000 | z9QfrMKxsMUJUTVZ0000 | HaWkUra0KZJO76HK0000 | b7n1IBi9PkBKdRre0000 | CIjIsIiibVIWuL0z0000 | ck6e2QxX3besaLIm0000 | BUousKrbv7Gtrz6I0000 | HANhzw0ZX08bMORJ0000 | Ee0IKTHo3OJTs3UO0000 | U3jesZtrDYcDj2LK0000 | 2IItFvaNPOecfXNw0000 | f11YyXf2T5GwSLe40000 | 9EErmCFxbVcbqCVa0000 | R76k8dd4OnLoFOv60000 | UgFeiiH7C9D8MrcZ0000 | lZcutgZkZa6Dsd300000 | iXBofXvOMl76tPAT0000 | pcaXAUhFmuIG0PuJ0000 | zXXjlqXM7VH8UWB60000 | sUNtvgKOiF1Nfkob0000 | mAaBSA1UNuV8X9sI0000 | uoUSpoj4Ni5QqYPo0000 | Rr8C1tzxjVcXDxrk0000 | CafwN5MyAEKzNsAt0000 | LcwPJVPQyp8Ol5Nc0000 | WnlaxAFbbq4ONa1K0000 | kqcWUU9FRFLn50HR0000 | ZXXIkCGzszfUk4UT0000 | QkUXk5iHYd9i5XZj0000 | 53bPGrH1x0QCDFbG0000 | veFPdsTUq1yQUirS0000 | AwDxHfT4ivDSqEp50000 | iY7PpSExIPNOPWrM0000 | adY7R1GrcHuhvvFy0000 | qpx143DH97eg7L2t0000 | ZbMojUEYn5AyRerh0000 | Q1r4NjJWwGyRM4YK0000 | DfFQjjn8eH0NGw2l0000 | 1coce4vKJknSYEgy0000 | kkzYunpLJx1XUt3T0000 | OZgXYJNKIjt6GQa90000 | tkUQAKAO2Qdv5qHI0000 | f7TIxLI2oQBaH9fG0000 | HyzLcGUJfL4U1HkV0000 | g9FLO0grHh7KmyG20000 | zANj6ur6qnhVkeCd0000 | pbfYYQIFFv1xFShu0000 | d8iCWuk15xK2Af9F0000 | wieOExG85BZz9Hez0000 | OS395xCnPm5JmYB30000 | EMNXXlFsxfab6cbD0000 | A92I1twTRA2U1AN90000 | dlWJ8TQqHPs787Vq0000 | su4SCc2QKPSlvXuE0000 | 1af6pR2QRyLZCNq50000 | XRDELyDwY6AU5gcU0000 | 6jsxKiRRhArm65CI0000 | W95bHBzrBNNUGq8S0000 | Ew9vmRHL10hOO08w0000 | OPdC9LWF1ZHwBlrg0000 | GI4Gp15Y4kDtdS6a0000 | zEswBZvVVBlubra90000 | GPpjldK3lQE6kh3C0000 | CRoKPRUavkIksLik0000 | oJIF8SFrZRyLrfjB0000 | z07682P5dbXlFqjI0000 | 959sSbVEmtg3kErq0000 | RtdQ71HTTjBZq0CP0000 | iulOicvYLLD4JPx20000 | uyuS4np4gsNFlUEx0000 | OUolIOZeXlGwJC8A0000 | J4l1Qh18zbqvVnih0000 | fCXgSz6kfHKZPnmm0000 | W6jQwr4HPSCFGTMA0000 | gjF3VRT19cb0UjRD0000 | nwuuI7jhSfe93JO10000 | Ew8iDpFj0kpY1qfz0000 | 1F747KxTPCivSyQa0000 | 1FNQr4reR8gNbYYO0000 | a92y3K1CE96qPHLD0000 | kiJ596bF1stNaREj0000 | JbBUcwKoTPkNCaXQ0000 | gk94cjMw254drlcz0000 | eVvgaGIFJ5EPPBPg0000 | 6qqQE309LVoZRBVq0000 | gJbRMtBExXoTUhIl0000 | hkUliexhe8Vpb0xF0000 | 8I6BM53PstebWvB80000 | hA6eOE4DhFAvAZR50000 | 3VmpINQb8pryTMes0000 | ZzWk9sAP0Wd7dKz10000 | ffuUf8i3abPjAwwd0000 | BL4PfS7TWGj7XmOZ0000 | 2E2814b4ofohJfK20000 | udE3vLBOsPRiG2HJ0000 | C5RhFltMCFo9vTSa0000 | p8WwDtgjjAkH9sRf0000 | w6eutDCuOfoxNoOd0000 | m1OhYU7QRYZUd4SF0000 | 6Fq4bTsTqxXHfVu50000 | DUSEWppGeDHvc51M0000 | ABaPR8tOl3Redjqf0000 | 2DQd2faKGXwdDAdT0000 | 3WlhNEoDLvBxln4y0000 | NE964pHg5PdedCg80000 | LdeItVQxU8OiN8Ry0000 | u0qgWLkUyHHUOWGs0000 | 75WXXempsnFScy1Q0000 | rDCuYxK3xIshAdjQ0000 | 53AnFSDsWQaAOhhG0000 | ScCerpKSpjvKtot90000 | KtUOfdu4gFG4vuGI0000 | ifJCDNZWHfuz2gCj0000 | gcbUlT6zj7U6zQIh0000 | 2gBMyaTpszHzF1WF0000 | aFp7pYAkZcnIBXuO0000 | BphjSgw8ZRQ75tl30000 | rr3W6cUFwmSR33oi0000 | nC2C1U02TC1KaJKa0000 | VvigbuXjt2nwTVBh0000 | nby9rRA4m1ctubuQ0000 | IKhr47SnHRMAtexq0000 | aNxEl41YlzJVji5T0000 | Fnzv7LmfuPDbaOa00000 | GJ8Y1jUylI2qed3i0000 | bWI7vfyFT1IlJpkN0000 | bQkIp07qUaZiF4zO0000 | IyawmSE4faYvEUXV0000 | CwsA40ucOE03vwD70000 | evlcWUvMWgangRO50000 | OlsiP7rf8AzuNL3M0000 | yE3zZECD00GpEFEG0000 | Wgn6HL1qfIFqURR40000 | VZvbLm2DRISErabT0000 | bCMt9eaiUo9gnKlD0000 | c4iYH5pX2mZcYcmo0000 | DKvJXp4F1YOlmDyy0000 | SfbR7yPJXIt7t5zw0000 | oXldOnAJff9F6MXD0000 | l5dz9mLMx1Xhuxjb0000 | tc78bNzQ3TBiDZSX0000 | wsBrBZCmYPMjeRV50000 | 4iZrMdXHmDP1ijoy0000 | aWYO3D5245yBxfWg0000 | brpJYRbNVaKiZMlE0000 | NZjE7HLacyjchSUU0000 | lswyqHgQlKVO0wYZ0000 | DN8zw0INGE6OJh9P0000 | 53NbDbT58xIlymHV0000 | xn0EWwCN9M5g7tBi0000 | MGyKHtcf8C2IcOqm0000 | Lr6iBzJ4U8ItGyTx0000 | YNfBtwt2aJa15dHn0000 | P3RioudNe9SRDvRg0000 | KuQxVhhVQCZEqRgI0000 | JmFYCr2FPn9hyh610000 | eQr5RGW2ufqsu7au0000 | SQTXLdOPLm5e9hhe0000 | eob8KeT8CUYiiMMP0000 | ixwYpkdSdZ5d9xez0000 | H0iu3vWmSJWz39hQ0000 | lwhGwSvbw75V7GTc0000 | UDV8kMwTya0FTAH00000 | 6vFbDigNfMbzTlFI0000 | FtKZalsC56WPPlxa0000 | R4DR3DVDanj4lnWV0000 | AWvFa8iTOlCLvV7L0000 | 3FeJPiFEqIJJEURk0000 | 3yOkM3kjoAcuTE0y0000 | qrfLpVmjyn3Mjqvv0000 | Bw5RmJtPKlgtziS60000 | RBisKJSXUmExQpbb0000 | 3agGnzwNUltFv7CM0000 | gZOXA8mbngHgqSPh0000 | Il2xA28fUUa6KkA80000 | FBoCHCstDomiPqUt0000 | QcOT6KdSlG9MxFX10000 | yiEObQypd9ZuhnyB0000 | HZtokapwS8FIeuiu0000 | tFCH9NsxJdJWielI0000 | CFWTmI0XynjriXKI0000 | xTclKAWp8Avqy4YV0000 | 2kwWNdZmTACDV1KC0000 | VjGufdCUutNxHrzy0000 | wPJ75L2PTKTbDnw10000 | RBheNFUfAggSEZB90000 | nWhYn8gNANu0uzux0000 | FIt6Pk8OqCaCL9xI0000 | cuVnAoPRhjIV8Bdq0000 | uhIXfTQJIEDmAsfe0000 | geSmVMOlf5rIDIi50000 | TB31Ab3K0RbOqFPf0000 | evqtVFPy9TKV29ur0000 | j0aA9AUDb0CV8Gkv0000 | cFfp6meRubuKtQgj0000 | O4SKYLRnZDyGrYY80000 | wr24Wvt7Ik6oXwXy0000 | HGdr50V2ndOWCeoC0000 | nUqv0NZk0x8suet00000 | RbGFYPuCgwcmb3fw0000 | B9qx6a9fIUKzuv810000 | KrsX6wAztRpVzXJt0000 | WfjYWPXx8rl78A6k0000 | bRsEz6fOzEHRUrtd0000 | WOhNIAfOEzTSYZi20000 | 1m4CQppHIwKNEG4B0000 | gQZJ3pnRxFlnjVdc0000 | yMLDeozIRodErPw40000 | xoXC3QjLze5XvFlv0000 | frYuFbqBaNux5lUl0000 | FBJsDk4oKUxUiKL80000 | 7tubrtiLqv2Shx2y0000 | itiG8Tgj4Y6vMLgt0000 | 5SM6Y4UbDfYCuEtx0000 | G8GCuSyp4TmFJxwC0000 | ypPf8xVlmJrMhrBa0000 | SiGbTl1e1GeJxGHs0000 | rKs7JubpzMcEq9mS0000 | yuPdIp9dZ6c8WH8u0000 | PXRIUDnROI1EOEFB0000 | mOI0TJwIW06RhiKR0000 | 3ooyVBuzZ4FTVzPr0000 | HfxxR6mZ6GevmDQE0000 | lZX20T3agppkmkbY0000 | UHrVNGe2j22DFlRH0000 | ELFiIkKUOylAFpVf0000 | c5evISuXWMWVWLXd0000 | OG4GMG5a4szGZwzW0000 | vfUEc7nJntxaghib0000 | Xlf6T5ehGxqbo1Gf0000 | udrgmBM7VuByB7vY0000 | 8DyLArUfZUWrEkZV0000 | kU7SoWWx0SNe8mOW0000 | SLUm43TWS6eUmmeJ0000 | yZg2haeSUbLTdoZ70000 | XmirqwSq0gfOFhZu0000 | sEEQGELSxjp0J1B90000 | LDwiPFRASE7lrk0a0000 | n6s1edX0DMXwr9Hv0000 | NVUsyoGcqhehYyNB0000 | 3NsI0TXzlKd5P32c0000 | 70JgVDQuUtZCNSnR0000 | 5o2KADdgDsu6j2QC0000 | JkQGDwsy3kNSEN6c0000 | rXk9mMALJAoufqHy0000 | NfJLPcuAKnhWeOpY0000 | f8v3x9T1ctM4LT720000 | XKKAjT1x5UlFmAbi0000 | kCwXXAH0yneWiLCc0000 | 6SnDoXxSepNfMfoz0000 | 70D0TPiZuHrA0ahB0000 | RzWDhZ5O1zuTjSru0000 | cRlztaJJf8pDGj1I0000 | imDaI3k5uOqZPRj50000 | v7QAQJ7x3C710YXg0000 | ENK3ChnmzoPIrbH70000 | 7EtNoPcG5FtRRFCe0000 | fSRq7flQ455P3BAJ0000 | p2MraT0Bf58wJkZg0000 | fo7yIr78tx9BS0hO0000 | n16wDQTqtTh7ALk30000 | 4j4YXs40MnGt446k0000 | uKstPFOKVHbmx0pu0000 | TliXUC8pBiASHkVG0000 | CoaO54NPjQP9LOna0000 | GMi7lX7pOaMU6nIt0000 | y8IVPdtMRhRmp4Yn0000 | 7whEO0iWpnPvfqyK0000 | rbOfDEhmDvOBvZoj0000 | 8lJoZlchEDmdDECH0000 | 02b1rBpnDSlNTyfK0000 | j571gmSj4giF1tza0000 | pbCvCEQ9x59iRY5h0000 | yr2rn761Penzn1Cu0000 | DjXuf4gWbq9aSxXJ0000 | rCmNguMb7O2EoNv90000 | BQVXaJtJFAXtqWz90000 | uq73sbT2Vpq3MraC0000 | meSC7jiGv9oJn4R40000 | IDINsthpvla1wo6E0000 | inNd7P78MMP1zpep0000 | he5VmJViILZcr5fN0000 | gZh6ng1QitufCprs0000 | T1ytjcNwdhpqx6C60000 | wots2GUYKzXeYAQi0000 | Rcn3OE2HWcL1oAjL0000 | kyHWotIpIbMv8VYJ0000 | VOZQHH8mj2tadErI0000 | 1zsWCgEo4Iuku2cY0000 | 8kfotG1rFR7C6tEx0000 | uHVWj23tpkDJoyMu0000 | uROfiCFPYBVg4kwp0000 | 4f6u9r6LJRdnsU6O0000 | sIDvYfa1uzqcqRwS0000 | CophAoX5pN0RIoGm0000 | 7p5wRPsE7WcS3i3w0000 | ruLJcTnLnWiEEOSS0000 | JOMYHZb5iTLjIArt0000 | oFeK0MCdb38TNIzI0000 | 7ZWGV3CILp0nypOA0000 | cakdqe8p2Mi4K0Tx0000 | QhKuOJPYCuTxjCOF0000 | bURQUxd1jBn3QGgi0000 | jvvt7PXGV2OJ4ns00000 | GUaBNpC70CRUUhPs0000 | oUCeHga27rn7A4200000 | HHfueiTdecWKmKZ70000 | hCZ7fNHCdrtzNWoL0000 | QCXGnwFZiNFIbqAv0000 | jbyddvYw2YU56iiE0000 | S8Z5EYILqEuQItMc0000 | EJ5Yq1fSDH4gjYgm0000 | iimKcOujwHzslqK60000 | idF8VQnFUZs9VveV0000 | xem8YSEUSE8ADYRg0000 | lc7SDJO1WwuvWGB80000 | jpLWlKBGSHCIxAAO0000 | vjUyygdtdQKTwJLD0000 | Vo4SUzm9EXVql7Va0000 | VXqiTRcoGwsvQLCt0000 | hPfxTvUHqYMYl7jM0000 | f4u8PJL8Mxz8XJfr0000 | e4kU9u1QCFaMeTfx0000 | WMfAI4lBX3XMj7dR0000 | sspZjsNJjyH3HK6O0000 | kV6JZbAlqB81Ijl90000 | iODIpBZkz4yHEn9e0000 | fU0g4eYZ0o7itSTJ0000 | RvCUCeTZOvPa5jL20000 | Lfi2VUnUXF7dXJyA0000 | YNqmkF8QG88AOwi60000 | KOAPD7aGs7cbSBFz0000 | lMIhVPiAgi4koYLf0000 | fQ6IvpRNEnpqwIRf0000 | DISPavFrhBwR4QW70000 | 4awIvnKQ7Y6XwQ9O0000 | tRdYOpbLGntOwOlu0000 | LTGhhBMcK8DlURai0000 | JbGzOt40XzRlpMEj0000 | LKoZQxPiUmmBNicc0000 | h5YincFpyBEeeJ0f0000 | 1a2IHrwSxSHXrQPY0000 | YY1MHduCUFQuZZ4o0000 | G2Wdg5ytNE1klj9e0000 | F1hTMbEerLizNuvH0000 | ftbGporhREOSpM540000 | hluKohWfxIjgugJK0000 | rLnlzFGeYst29tsd0000 | IPSozax6MwqeO46K0000 | hSesL0RADXOkIjgB0000 | KgAxzND305jq4FiS0000 | G4kZ1T5G1lDiKmHT0000 | BqAmhqpJmsDqkAz40000 | 5CgmWYvsrqWjaLb60000 | GZgUzhPjfgoKvoYY0000 | Ijnu1RSBnPbofK4w0000 | RhI2kyNvR2JfCUzZ0000 | pTXGNY1EPZSFKBy30000 | Z6t6JXUw4rdnCbdr0000 | AiMQoalmNWjVx8Ob0000 | 6HwOJo4a05hM19hR0000 | LFM5Q7HrcN3pvaei0000 | Jr4prYsumyTNnIzy0000 | VtVZyUhRAI8MVmXJ0000 | 3HR9N3EesqPtL5UT0000 | e7ui1ggpuK55z7iI0000 | R8AxW5HngYj9sTYc0000 | OOcZ16zOzuxOw2W70000 | VwsdU6hGa4lQz6z30000 | a21E3sDPG38r5Dcw0000 | jeTskHngBv9AM9Ul0000 | N4JeUxsvxxTmXtKo0000 | 2JmvLl3o54Rwff5z0000 | ATlVYpEfPyexXIDp0000 | WbWfeAQQ3jsOEPu90000 | ClcqEiylC7BgnJh40000 | TrlYCtN8J6WvxPoJ0000 | 5p3uWr90w3D67OGZ0000 | Pjbp0SHZ5B4REegq0000 | 0L5mZBXWBCzbxITm0000 | 7BZPEqqyk28E692i0000 | 2UPDANQvUHqGFZxx0000 | 4xiBHjXp5fbyX9Cp0000 | ca2aIPgh2SlWpzGV0000 | tU9HXUKroJiFEu2B0000 | U1yLGvX5xYTB8mev0000 | AudDRqZaWWmGB8pF0000 | Bg4bWvGya3qHIfVi0000 | PARYDTu5MRsaJK660000 | LIm4wp8Bm2dqachy0000 | wumW8jE182wx9evH0000 | qEpG1oM66MdtO3ZD0000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/organoid/odd001100_gse118184_kidney_organoid_takasato_ips_timecourse,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,3,0,unknown,temporal_pretraining/organoid/odd001100_gse118184_kidney_organoid_takasato_ips_timecourse,temporal_pretraining/organoid/odd001100_gse118184_kidney_organoid_takasato_ips_timecourse,added_dataset,,pV2cJjceg10jmqzB0000 | j0TlZSriLXJESCKL0000 | uMak2VO5AdLnjBNc0000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/organoid/odd001137_gse158999_mouse_gastruloid_cardiogenesis,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,3,0,unknown,temporal_pretraining/organoid/odd001137_gse158999_mouse_gastruloid_cardiogenesis,temporal_pretraining/organoid/odd001137_gse158999_mouse_gastruloid_cardiogenesis,added_dataset,,QWPvIoe8jae71FcS0000 | evq8Qa1Vqd08dJ7C0000 | flIjJxd78LSxtlJ60000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/organoid/odd001151_gse148093_mouse_intestinal_organoids,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,3,0,unknown,temporal_pretraining/organoid/odd001151_gse148093_mouse_intestinal_organoids,temporal_pretraining/organoid/odd001151_gse148093_mouse_intestinal_organoids,added_dataset,,hORnm3Rx13uJ3qvB0000 | VNMNw2oY3aConvfz0000 | Yo8blzPA2ccGNmRp0000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/organoid/scp211_human_kidney_organoids_atlas,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,21,0,unknown,temporal_pretraining/organoid/scp211_human_kidney_organoids_atlas,temporal_pretraining/organoid/scp211_human_kidney_organoids_atlas,added_dataset,,xdxbvseksPpKCYo80000 | ZijjLUVFmg9fKGjv0000 | s1voUEIS8II5GV8a0000 | BqkUJoEPMiEVaQhc0000 | cagC0vTfSyWyIwbg0000 | 0EHX2akYZv02ptqb0000 | 6XBs9u2EBi7ONXuS0000 | 3CpdBNQgcAZn5zCw0000 | pwgvPf4BWz1HngCj0000 | wm6weEEN7fp97SFF0000 | mKn5e1bLr2Qv5dVc0000 | PkurJEN3a7h0iDyC0000 | XQLPraYhmOhm5tKm0000 | TsJVmbHn9aixHLg10000 | f3buAGxjSnyZnzLR0000 | TCHz5tCU1zM0GNb40000 | kSUiMG7tgUjbi4pA0000 | EHe5rEpj5IEBLZEw0000 | sKMmDTuVu5cOPuH30000 | uLo9WSaVkTnEQ4EW0000 | cYqc4gToJvy9aNW80000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/organoid/scp282_reproducible_brain_organoids,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,21,0,unknown,temporal_pretraining/organoid/scp282_reproducible_brain_organoids,temporal_pretraining/organoid/scp282_reproducible_brain_organoids,added_dataset,,UzxagqiH8bebSucu0000 | Q8xyCVuDG25XNgb50000 | PuZ1l9uaNTTvpEPK0000 | VWEP5M7mmsfvKMvI0000 | Fwlepm3i9XX0ai550000 | lzT4QhPC5TMWd1Wp0000 | qsqejsGvocijwspD0000 | MATL2osRP4qPsgqC0000 | LFMe1mvytO8lfEvK0000 | px6zBrXdpqDlL2h50000 | En7WBD3UKVQmn4SD0000 | VBXfjW1sELTQbY2i0000 | q3XsO71TosxyeMT30000 | kDnKlIkXvB6ItGFm0000 | zIGzb1cvNHtvbzpt0000 | YRCcXDf1ElzuoXeC0000 | ONOoF5N9503z1Xwb0000 | iEfr4duruCi71ceT0000 | A5L7MP9OAYpEWams0000 | WDHBTOpuXAG5LaPX0000 | FqoTGKhT81P7Eema0000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/perturbase/gse142078_luhmes_crispri_day8,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,3,0,unknown,temporal_pretraining/perturbase/gse142078_luhmes_crispri_day8,temporal_pretraining/perturbase/gse142078_luhmes_crispri_day8,added_dataset,,kokv9gdnU4IN8kUt0000 | t60tf2JIGv7xWVji0000 | GrGeOgiabEPPBbdQ0000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/perturbase/gse216481_row113,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,6,0,unknown,temporal_pretraining/perturbase/gse216481_row113,temporal_pretraining/perturbase/gse216481_row113,branch_revision,,ouBXZXNhV1wqIom50000 | YrkuVdkobJShqTjC0000 | fLjHycpCwXrPmp6m0000 | rl9VBPisEee2i8Fk0000 | Ae8a3N5kc8DdzhnS0000 | oMSjziynOQeXjqNI0000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,main_and_jkobject_with_jkobject_revision,False,working_or_historical_not_in_canonical_cleaned_layout,False,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/perturbase/gse216481_row113_v2_t_31fc2d19,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,2,0,unknown,temporal_pretraining/perturbase/gse216481_row113_v2_t_31fc2d19,temporal_pretraining/perturbase/gse216481_row113_v2_t_31fc2d19,added_dataset,,OIXvVAgn0naahcCX0000 | h1MvoANYLEFEbDSl0000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,False,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/scp1290_gse153162_mammalian_cerebral_cortex,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,60,0,unknown,temporal_pretraining/scp1290_gse153162_mammalian_cerebral_cortex,temporal_pretraining/scp1290_gse153162_mammalian_cerebral_cortex,added_dataset,,iqLbJoLsMwgWjR3Y0000 | 2O4orVBdHdVL84cA0000 | xXEFnYsdyqRXgaca0000 | 58nX7cRC6opTGVm10000 | hN3hbLXFWnNStEDT0000 | UgRCq3Qwi0SoTEeH0000 | wZkoNpEnQvqLV0VR0000 | 2QqhSfz3p1DEDnSd0000 | jcgGb4zqWHFRrIx50000 | 1VjP04e967GuoeBO0000 | fey0lzlqxFP0iBZi0000 | SYWmqLfHiiQwnfTq0000 | pWNyO7dsn1wQAe4n0000 | 2nl9k0cwd5H4rAGK0000 | H5WfrF9l1c8jb5r20000 | lhd4SCbCzHzPtpaW0000 | R5LjFMHhINkHp0WB0000 | 449NbqC5HttMtIHI0000 | sXTy999mG2erCJ570000 | f9m41Z11wEZ3tmZQ0000 | xOB4TMQNnlQoldhy0000 | MzqhZXvsf8RNKApN0000 | vSwTUb3gTvMIYKkx0000 | zmbnzjWdeMKVMoCT0000 | 9137dRoLZJ7JUJkp0000 | jlB2u5MVQ8MrNPYM0000 | QYqZbBjxKkYcDg4H0000 | r4CZ5PUk7dvBXQ2I0000 | VMLFXDJwlDpwR0IS0000 | MKgcvrtKrOVa5S3V0000 | BPJQ5nyZfVKLm13r0000 | uoQnB8yitwMHi0IJ0000 | sLPW5RZeNVVuWWfr0000 | Umj0yhJeMjAxwxvW0000 | eolHWsUfHKhRPGLT0000 | 81e7JhsiGyU3SCNe0000 | VsdG9oBBi5mlg8KP0000 | A88ELkt98Iq8bCxX0000 | 0DTZTmnQpgzV50tq0000 | KukIcAKlrwHM7EL10000 | LvXmn83LZ6zkwv2D0000 | U7e4t37rh7mLDH9v0000 | vSbJfpEKbqmRSdeZ0000 | a7Nc1aQ0Rgq6K6Vl0000 | 92fhZMzHy6Ik7SjP0000 | jSsxPwPTCzYMxuQQ0000 | CXOvhHS55U202OiZ0000 | CVIKny0diZ8ni1NZ0000 | 92MiZ9XBgyCDNuFg0000 | Z97O7ibNDi5Cl3Xa0000 | 7QkOeHapKcfpyNSj0000 | DtWFS916Dp502Psm0000 | 9FpSGoavtBHdYOa40000 | PAaABDDFUTQDUw1a0000 | Fxo8UHflv9hamlko0000 | dndTgj52QqOA5IGO0000 | FWvBufBsA5mQAsGl0000 | JYdDootFuw29fFzB0000 | 3f2Wytgvbr0Omdaa0000 | SYgEdQRm7rqsDqr60000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
temporal_pretraining/scp1469_hand_gfp_drosophila_embryos,Lamin catalog working/historical,False,0,0,0 B,False,0,0,0 B,True,3,0,unknown,temporal_pretraining/scp1469_hand_gfp_drosophila_embryos,temporal_pretraining/scp1469_hand_gfp_drosophila_embryos,added_dataset,,uy3h8uH5xRMrZUfl0000 | rEJxu2nfZ8gPR2NS0000 | LXDxspPAFj9yOovq0000,jkobject-vs-main-v1@2026-07-11T23:11:48Z,jkobject_only,False,working_or_historical_not_in_canonical_cleaned_layout,True,True,True,unknown_requires_link_readback,False,False,False,False,catalog_record_requires_structural_readback,TODO.md accepted OBS=10/70 VAR=8/70 @ 2026-07-27
